date,year,month,quarter,season,region,country,temperature,rainfall,humidity,co2,sea_level
1988-11-01,1988,11,4,Autumn,Northern Europe,Sweden,3.88,44.99,79.07,352.25,51.78
1988-12-01,1988,12,4,Winter,Northern Europe,Sweden,2.41,39.47,70.68,352.4,53.74
1989-01-01,1989,1,1,Winter,Northern Europe,Sweden,2.18,44.77,66.7,354.47,62.02
1989-02-01,1989,2,1,Winter,Northern Europe,Sweden,1.89,54.49,66.99,354.38,58.99
1989-03-01,1989,3,1,Spring,Northern Europe,Sweden,2.65,69.53,73.16,353.91,58.56
1989-04-01,1989,4,2,Spring,Northern Europe,Sweden,4.35,31.18,69.75,354.0,56.09
1989-05-01,1989,5,2,Spring,Northern Europe,Sweden,7.86,38.35,67.34,353.68,54.65
1989-06-01,1989,6,2,Summer,Northern Europe,Sweden,8.8,55.59,75.45,354.56,57.5
1989-07-01,1989,7,3,Summer,Northern Europe,Sweden,9.68,47.51,66.52,354.3,58.93
1989-08-01,1989,8,3,Summer,Northern Europe,Sweden,8.3,67.13,72.53,354.28,62.58
1989-09-01,1989,9,3,Autumn,Northern Europe,Sweden,6.85,58.41,64.91,355.64,53.73
1989-10-01,1989,10,4,Autumn,Northern Europe,Sweden,4.32,43.19,82.54,353.91,59.83
1989-11-01,1989,11,4,Autumn,Northern Europe,Sweden,2.38,35.07,74.85,353.86,59.12
1989-12-01,1989,12,4,Winter,Northern Europe,Sweden,2.28,67.79,65.69,354.09,58.17
1990-01-01,1990,1,1,Winter,Northern Europe,Sweden,1.72,75.83,71.13,354.49,59.4
1990-02-01,1990,2,1,Winter,Northern Europe,Sweden,1.91,39.61,68.41,354.97,66.48
1990-03-01,1990,3,1,Spring,Northern Europe,Sweden,3.5,42.69,82.64,355.15,61.81
1990-04-01,1990,4,2,Spring,Northern Europe,Sweden,4.08,54.01,66.33,355.69,65.86
1990-05-01,1990,5,2,Spring,Northern Europe,Sweden,7.02,21.19,72.18,355.69,62.7
1990-06-01,1990,6,2,Summer,Northern Europe,Sweden,9.15,70.79,71.35,355.24,56.64
1990-07-01,1990,7,3,Summer,Northern Europe,Sweden,8.19,60.72,65.26,355.13,61.69
1990-08-01,1990,8,3,Summer,Northern Europe,Sweden,7.73,59.44,67.93,355.62,57.68
1990-09-01,1990,9,3,Autumn,Northern Europe,Sweden,5.24,63.97,68.52,355.4,57.93
1990-10-01,1990,10,4,Autumn,Northern Europe,Sweden,5.15,54.0,74.71,355.28,59.85
1990-11-01,1990,11,4,Autumn,Northern Europe,Sweden,3.13,66.04,73.53,355.1,60.8
1990-12-01,1990,12,4,Winter,Northern Europe,Sweden,1.71,21.02,62.77,355.47,60.05
1991-01-01,1991,1,1,Winter,Northern Europe,Sweden,1.52,55.65,67.32,356.55,59.04
1991-02-01,1991,2,1,Winter,Northern Europe,Sweden,1.56,41.8,68.01,356.24,53.81
1991-03-01,1991,3,1,Spring,Northern Europe,Sweden,3.37,31.4,61.97,357.35,66.15
1991-04-01,1991,4,2,Spring,Northern Europe,Sweden,4.97,48.23,73.38,356.17,64.18
1991-05-01,1991,5,2,Spring,Northern Europe,Sweden,7.89,69.63,69.81,356.65,65.59
1991-06-01,1991,6,2,Summer,Northern Europe,Sweden,8.44,63.04,68.76,357.21,58.35
1991-07-01,1991,7,3,Summer,Northern Europe,Sweden,8.61,50.81,83.72,357.32,55.06
1991-08-01,1991,8,3,Summer,Northern Europe,Sweden,8.23,59.44,69.63,356.66,63.5
1991-09-01,1991,9,3,Autumn,Northern Europe,Sweden,5.97,59.43,66.77,356.89,64.38
1991-10-01,1991,10,4,Autumn,Northern Europe,Sweden,5.13,50.38,71.85,357.14,59.14
1991-11-01,1991,11,4,Autumn,Northern Europe,Sweden,1.7,54.36,79.65,357.34,62.28
1991-12-01,1991,12,4,Winter,Northern Europe,Sweden,0.94,55.57,74.41,357.4,64.62
1992-01-01,1992,1,1,Winter,Northern Europe,Sweden,2.95,31.51,65.56,358.76,60.28
1992-02-01,1992,2,1,Winter,Northern Europe,Sweden,1.21,57.26,66.95,358.7,58.15
1992-03-01,1992,3,1,Spring,Northern Europe,Sweden,3.35,59.31,78.07,359.12,62.81
1992-04-01,1992,4,2,Spring,Northern Europe,Sweden,5.89,50.2,69.81,358.85,65.7
1992-05-01,1992,5,2,Spring,Northern Europe,Sweden,5.99,34.67,71.28,358.21,59.34
1992-06-01,1992,6,2,Summer,Northern Europe,Sweden,7.77,64.5,76.87,358.83,63.59
1992-07-01,1992,7,3,Summer,Northern Europe,Sweden,10.2,48.47,73.21,358.46,59.18
1992-08-01,1992,8,3,Summer,Northern Europe,Sweden,9.14,51.31,75.47,358.6,66.79
1992-09-01,1992,9,3,Autumn,Northern Europe,Sweden,5.96,66.58,76.47,357.98,61.49
1992-10-01,1992,10,4,Autumn,Northern Europe,Sweden,5.55,69.81,75.58,358.54,60.14
1992-11-01,1992,11,4,Autumn,Northern Europe,Sweden,3.28,42.35,70.08,358.61,65.69
1992-12-01,1992,12,4,Winter,Northern Europe,Sweden,3.22,57.43,72.05,358.34,65.05
1993-01-01,1993,1,1,Winter,Northern Europe,Sweden,3.03,57.19,73.04,360.1,65.62
1993-02-01,1993,2,1,Winter,Northern Europe,Sweden,2.92,45.32,71.48,360.03,72.36
1993-03-01,1993,3,1,Spring,Northern Europe,Sweden,2.65,33.05,72.82,360.22,67.66
1993-04-01,1993,4,2,Spring,Northern Europe,Sweden,5.87,30.25,68.22,359.95,66.94
1993-05-01,1993,5,2,Spring,Northern Europe,Sweden,7.33,42.99,73.08,359.85,62.36
1993-06-01,1993,6,2,Summer,Northern Europe,Sweden,7.13,54.27,72.71,359.91,65.85
1993-07-01,1993,7,3,Summer,Northern Europe,Sweden,9.45,42.48,70.37,360.51,64.57
1993-08-01,1993,8,3,Summer,Northern Europe,Sweden,7.24,49.64,69.63,360.23,64.2
1993-09-01,1993,9,3,Autumn,Northern Europe,Sweden,7.9,49.97,63.41,360.34,69.83
1993-10-01,1993,10,4,Autumn,Northern Europe,Sweden,4.68,44.68,70.47,360.53,63.66
1993-11-01,1993,11,4,Autumn,Northern Europe,Sweden,1.74,39.34,71.68,360.51,62.84
1993-12-01,1993,12,4,Winter,Northern Europe,Sweden,1.67,45.55,68.11,360.26,65.99
1994-01-01,1994,1,1,Winter,Northern Europe,Sweden,0.91,48.74,66.55,361.47,64.15
1994-02-01,1994,2,1,Winter,Northern Europe,Sweden,3.1,21.57,69.68,361.89,69.64
1994-03-01,1994,3,1,Spring,Northern Europe,Sweden,4.8,39.85,74.7,361.86,65.83
1994-04-01,1994,4,2,Spring,Northern Europe,Sweden,5.3,25.66,71.76,362.08,63.56
1994-05-01,1994,5,2,Spring,Northern Europe,Sweden,7.37,26.41,72.47,362.44,65.48
1994-06-01,1994,6,2,Summer,Northern Europe,Sweden,7.39,35.11,73.95,362.27,65.97
1994-07-01,1994,7,3,Summer,Northern Europe,Sweden,8.33,31.44,72.62,361.62,64.24
1994-08-01,1994,8,3,Summer,Northern Europe,Sweden,9.5,33.02,63.66,361.99,64.98
1994-09-01,1994,9,3,Autumn,Northern Europe,Sweden,6.36,55.83,73.28,361.51,64.36
1994-10-01,1994,10,4,Autumn,Northern Europe,Sweden,4.86,52.04,74.42,361.67,67.18
1994-11-01,1994,11,4,Autumn,Northern Europe,Sweden,3.61,48.07,71.49,361.81,64.29
1994-12-01,1994,12,4,Winter,Northern Europe,Sweden,1.21,41.36,74.25,361.54,65.91
1995-01-01,1995,1,1,Winter,Northern Europe,Sweden,1.68,66.78,75.61,363.78,70.46
1995-02-01,1995,2,1,Winter,Northern Europe,Sweden,1.69,59.37,72.8,363.48,64.05
1995-03-01,1995,3,1,Spring,Northern Europe,Sweden,3.06,23.37,70.76,363.27,66.5
1995-04-01,1995,4,2,Spring,Northern Europe,Sweden,4.08,53.62,74.96,364.18,72.68
1995-05-01,1995,5,2,Spring,Northern Europe,Sweden,7.16,60.04,73.31,363.33,66.86
1995-06-01,1995,6,2,Summer,Northern Europe,Sweden,8.62,102.58,77.83,363.6,69.15
1995-07-01,1995,7,3,Summer,Northern Europe,Sweden,9.05,53.89,75.78,363.44,64.66
1995-08-01,1995,8,3,Summer,Northern Europe,Sweden,8.67,62.54,71.27,363.62,70.58
1995-09-01,1995,9,3,Autumn,Northern Europe,Sweden,6.73,47.02,68.45,363.4,72.3
1995-10-01,1995,10,4,Autumn,Northern Europe,Sweden,4.7,54.4,70.38,363.34,65.06
1995-11-01,1995,11,4,Autumn,Northern Europe,Sweden,3.0,41.17,78.37,363.46,67.56
1995-12-01,1995,12,4,Winter,Northern Europe,Sweden,1.79,49.55,79.45,363.08,68.53
1996-01-01,1996,1,1,Winter,Northern Europe,Sweden,0.66,60.05,71.46,364.5,65.44
1996-02-01,1996,2,1,Winter,Northern Europe,Sweden,2.73,22.03,73.39,364.93,68.68
1996-03-01,1996,3,1,Spring,Northern Europe,Sweden,2.87,33.28,69.56,365.33,68.39
1996-04-01,1996,4,2,Spring,Northern Europe,Sweden,5.46,42.02,75.06,365.27,67.64
1996-05-01,1996,5,2,Spring,Northern Europe,Sweden,6.35,59.25,67.93,365.3,69.36
1996-06-01,1996,6,2,Summer,Northern Europe,Sweden,7.82,57.78,78.84,365.35,69.65
1996-07-01,1996,7,3,Summer,Northern Europe,Sweden,9.93,34.41,66.44,364.91,73.52
1996-08-01,1996,8,3,Summer,Northern Europe,Sweden,9.04,33.89,69.82,364.57,69.14
1996-09-01,1996,9,3,Autumn,Northern Europe,Sweden,7.47,64.5,73.34,364.93,68.98
1996-10-01,1996,10,4,Autumn,Northern Europe,Sweden,5.38,78.87,66.07,365.74,70.0
1996-11-01,1996,11,4,Autumn,Northern Europe,Sweden,3.56,49.78,79.02,365.23,67.32
1996-12-01,1996,12,4,Winter,Northern Europe,Sweden,2.29,58.86,72.0,364.27,68.92
1997-01-01,1997,1,1,Winter,Northern Europe,Sweden,1.93,44.45,69.52,367.23,63.72
1997-02-01,1997,2,1,Winter,Northern Europe,Sweden,2.21,43.83,82.47,366.69,72.17
1997-03-01,1997,3,1,Spring,Northern Europe,Sweden,3.49,46.17,80.81,366.26,68.84
1997-04-01,1997,4,2,Spring,Northern Europe,Sweden,5.73,48.17,70.58,366.67,73.58
1997-05-01,1997,5,2,Spring,Northern Europe,Sweden,7.45,38.69,73.19,366.68,72.25
1997-06-01,1997,6,2,Summer,Northern Europe,Sweden,7.94,37.58,75.36,366.92,75.08
1997-07-01,1997,7,3,Summer,Northern Europe,Sweden,7.75,54.13,70.85,366.54,66.21
1997-08-01,1997,8,3,Summer,Northern Europe,Sweden,7.55,58.34,69.5,366.37,75.13
1997-09-01,1997,9,3,Autumn,Northern Europe,Sweden,8.59,51.8,64.49,366.86,64.58
1997-10-01,1997,10,4,Autumn,Northern Europe,Sweden,3.87,55.11,65.08,366.58,66.39
1997-11-01,1997,11,4,Autumn,Northern Europe,Sweden,3.0,61.37,68.94,366.69,68.39
1997-12-01,1997,12,4,Winter,Northern Europe,Sweden,1.41,34.73,75.93,366.13,69.84
1998-01-01,1998,1,1,Winter,Northern Europe,Sweden,2.19,56.28,74.2,368.27,70.71
1998-02-01,1998,2,1,Winter,Northern Europe,Sweden,2.85,31.75,67.74,368.84,73.5
1998-03-01,1998,3,1,Spring,Northern Europe,Sweden,3.72,52.42,71.53,367.72,73.17
1998-04-01,1998,4,2,Spring,Northern Europe,Sweden,5.17,34.35,66.55,368.28,68.34
1998-05-01,1998,5,2,Spring,Northern Europe,Sweden,7.0,44.23,71.4,368.46,74.28
1998-06-01,1998,6,2,Summer,Northern Europe,Sweden,7.67,63.29,70.9,369.0,70.66
1998-07-01,1998,7,3,Summer,Northern Europe,Sweden,7.55,65.34,74.13,368.78,73.35
1998-08-01,1998,8,3,Summer,Northern Europe,Sweden,10.13,52.66,77.23,368.09,73.89
1998-09-01,1998,9,3,Autumn,Northern Europe,Sweden,7.34,62.82,75.88,367.01,72.21
1998-10-01,1998,10,4,Autumn,Northern Europe,Sweden,4.47,45.31,70.58,368.69,73.03
1998-11-01,1998,11,4,Autumn,Northern Europe,Sweden,2.6,29.29,79.67,368.04,72.03
1998-12-01,1998,12,4,Winter,Northern Europe,Sweden,3.59,37.31,70.62,368.39,67.6
1999-01-01,1999,1,1,Winter,Northern Europe,Sweden,0.61,39.0,69.76,369.95,71.07
1999-02-01,1999,2,1,Winter,Northern Europe,Sweden,2.5,15.65,71.65,370.04,74.99
1999-03-01,1999,3,1,Spring,Northern Europe,Sweden,3.32,36.78,71.04,370.39,72.21
1999-04-01,1999,4,2,Spring,Northern Europe,Sweden,5.93,59.16,63.32,369.85,71.07
1999-05-01,1999,5,2,Spring,Northern Europe,Sweden,6.0,57.36,74.37,370.01,70.75
1999-06-01,1999,6,2,Summer,Northern Europe,Sweden,8.38,36.18,72.39,369.64,77.16
1999-07-01,1999,7,3,Summer,Northern Europe,Sweden,8.5,57.88,73.17,369.87,74.32
1999-08-01,1999,8,3,Summer,Northern Europe,Sweden,8.62,43.84,74.01,370.25,75.2
1999-09-01,1999,9,3,Autumn,Northern Europe,Sweden,6.58,54.67,70.18,369.85,70.44
1999-10-01,1999,10,4,Autumn,Northern Europe,Sweden,5.96,74.1,68.48,370.21,78.38
1999-11-01,1999,11,4,Autumn,Northern Europe,Sweden,2.28,20.63,79.58,369.9,72.45
1999-12-01,1999,12,4,Winter,Northern Europe,Sweden,2.05,40.4,86.8,369.69,74.99
2000-01-01,2000,1,1,Winter,Northern Europe,Sweden,2.89,61.09,77.48,371.33,75.14
2000-02-01,2000,2,1,Winter,Northern Europe,Sweden,0.56,41.57,72.16,371.8,80.98
2000-03-01,2000,3,1,Spring,Northern Europe,Sweden,3.99,58.38,71.91,372.01,75.63
2000-04-01,2000,4,2,Spring,Northern Europe,Sweden,6.08,55.06,73.96,370.88,78.88
2000-05-01,2000,5,2,Spring,Northern Europe,Sweden,7.43,56.28,73.57,371.69,79.5
2000-06-01,2000,6,2,Summer,Northern Europe,Sweden,7.89,58.35,68.11,371.73,76.35
2000-07-01,2000,7,3,Summer,Northern Europe,Sweden,8.32,56.17,69.16,371.35,76.66
2000-08-01,2000,8,3,Summer,Northern Europe,Sweden,8.61,30.99,73.85,371.38,74.35
2000-09-01,2000,9,3,Autumn,Northern Europe,Sweden,6.02,51.93,69.38,372.01,70.35
2000-10-01,2000,10,4,Autumn,Northern Europe,Sweden,4.22,37.1,73.29,371.97,77.11
2000-11-01,2000,11,4,Autumn,Northern Europe,Sweden,2.2,42.13,67.95,371.7,74.25
2000-12-01,2000,12,4,Winter,Northern Europe,Sweden,0.97,52.31,78.32,371.43,75.96
2001-01-01,2001,1,1,Winter,Northern Europe,Sweden,0.81,19.16,62.75,373.08,76.27
2001-02-01,2001,2,1,Winter,Northern Europe,Sweden,2.63,40.02,76.94,373.45,76.23
2001-03-01,2001,3,1,Spring,Northern Europe,Sweden,2.73,20.95,79.17,372.72,72.71
2001-04-01,2001,4,2,Spring,Northern Europe,Sweden,5.34,26.33,72.64,372.97,79.97
2001-05-01,2001,5,2,Spring,Northern Europe,Sweden,7.8,61.35,73.03,372.76,74.08
2001-06-01,2001,6,2,Summer,Northern Europe,Sweden,7.87,77.53,70.75,373.16,81.75
2001-07-01,2001,7,3,Summer,Northern Europe,Sweden,9.01,45.6,75.65,372.93,78.06
2001-08-01,2001,8,3,Summer,Northern Europe,Sweden,8.82,48.8,72.93,373.74,75.32
2001-09-01,2001,9,3,Autumn,Northern Europe,Sweden,7.88,45.09,81.01,372.76,76.01
2001-10-01,2001,10,4,Autumn,Northern Europe,Sweden,6.1,69.48,76.09,372.67,77.44
2001-11-01,2001,11,4,Autumn,Northern Europe,Sweden,3.04,36.76,75.48,372.79,73.32
2001-12-01,2001,12,4,Winter,Northern Europe,Sweden,0.84,66.49,69.45,372.9,74.1
2002-01-01,2002,1,1,Winter,Northern Europe,Sweden,2.99,27.61,65.98,374.57,78.73
2002-02-01,2002,2,1,Winter,Northern Europe,Sweden,2.74,33.99,79.72,374.43,75.77
2002-03-01,2002,3,1,Spring,Northern Europe,Sweden,2.68,35.25,66.16,375.0,75.8
2002-04-01,2002,4,2,Spring,Northern Europe,Sweden,5.17,32.03,66.13,375.14,83.61
2002-05-01,2002,5,2,Spring,Northern Europe,Sweden,8.14,28.96,65.34,375.49,78.04
2002-06-01,2002,6,2,Summer,Northern Europe,Sweden,7.26,66.14,72.34,374.93,72.09
2002-07-01,2002,7,3,Summer,Northern Europe,Sweden,8.6,66.95,68.8,375.19,74.85
2002-08-01,2002,8,3,Summer,Northern Europe,Sweden,8.37,75.73,66.25,374.81,80.55
2002-09-01,2002,9,3,Autumn,Northern Europe,Sweden,6.99,49.35,67.62,374.78,78.49
2002-10-01,2002,10,4,Autumn,Northern Europe,Sweden,3.92,63.86,67.45,374.14,77.01
2002-11-01,2002,11,4,Autumn,Northern Europe,Sweden,2.4,44.25,65.79,374.88,82.94
2002-12-01,2002,12,4,Winter,Northern Europe,Sweden,2.16,26.8,67.43,374.79,72.9
2003-01-01,2003,1,1,Winter,Northern Europe,Sweden,1.07,24.16,72.58,377.16,76.63
2003-02-01,2003,2,1,Winter,Northern Europe,Sweden,2.88,35.37,65.4,376.93,86.89
2003-03-01,2003,3,1,Spring,Northern Europe,Sweden,3.84,49.59,72.31,376.24,81.43
2003-04-01,2003,4,2,Spring,Northern Europe,Sweden,5.8,66.04,69.39,376.35,80.14
2003-05-01,2003,5,2,Spring,Northern Europe,Sweden,7.99,77.86,77.29,376.62,83.13
2003-06-01,2003,6,2,Summer,Northern Europe,Sweden,9.27,83.04,63.57,376.54,72.67
2003-07-01,2003,7,3,Summer,Northern Europe,Sweden,9.58,61.97,69.27,375.23,80.37
2003-08-01,2003,8,3,Summer,Northern Europe,Sweden,8.65,54.2,68.89,375.94,80.25
2003-09-01,2003,9,3,Autumn,Northern Europe,Sweden,6.34,62.74,71.61,375.61,80.94
2003-10-01,2003,10,4,Autumn,Northern Europe,Sweden,5.33,70.47,76.64,375.94,84.69
2003-11-01,2003,11,4,Autumn,Northern Europe,Sweden,2.05,47.86,75.77,376.88,86.08
2003-12-01,2003,12,4,Winter,Northern Europe,Sweden,3.06,43.27,74.9,376.39,78.28
2004-01-01,2004,1,1,Winter,Northern Europe,Sweden,1.93,67.83,75.23,378.72,78.78
2004-02-01,2004,2,1,Winter,Northern Europe,Sweden,2.0,47.77,75.71,377.85,84.42
2004-03-01,2004,3,1,Spring,Northern Europe,Sweden,4.15,27.37,75.77,378.33,82.91
2004-04-01,2004,4,2,Spring,Northern Europe,Sweden,3.94,41.48,74.19,377.55,84.78
2004-05-01,2004,5,2,Spring,Northern Europe,Sweden,7.79,49.21,72.09,377.98,82.01
2004-06-01,2004,6,2,Summer,Northern Europe,Sweden,7.38,47.04,72.36,378.47,84.1
2004-07-01,2004,7,3,Summer,Northern Europe,Sweden,10.0,37.16,70.22,378.73,79.79
2004-08-01,2004,8,3,Summer,Northern Europe,Sweden,7.93,51.55,82.09,377.63,83.7
2004-09-01,2004,9,3,Autumn,Northern Europe,Sweden,7.26,28.01,71.92,377.68,84.06
2004-10-01,2004,10,4,Autumn,Northern Europe,Sweden,6.35,45.62,70.28,378.91,79.89
2004-11-01,2004,11,4,Autumn,Northern Europe,Sweden,2.11,65.0,71.75,378.01,88.72
2004-12-01,2004,12,4,Winter,Northern Europe,Sweden,1.07,42.52,65.82,378.03,80.36
2005-01-01,2005,1,1,Winter,Northern Europe,Sweden,1.16,54.34,72.05,379.0,80.07
2005-02-01,2005,2,1,Winter,Northern Europe,Sweden,2.47,21.2,73.14,380.04,85.64
2005-03-01,2005,3,1,Spring,Northern Europe,Sweden,3.11,48.5,65.74,379.55,82.66
2005-04-01,2005,4,2,Spring,Northern Europe,Sweden,4.56,52.95,62.11,379.03,80.45
2005-05-01,2005,5,2,Spring,Northern Europe,Sweden,6.89,64.07,75.77,379.54,83.82
2005-06-01,2005,6,2,Summer,Northern Europe,Sweden,8.36,69.99,62.92,379.81,82.12
2005-07-01,2005,7,3,Summer,Northern Europe,Sweden,9.29,61.47,75.67,380.13,79.53
2005-08-01,2005,8,3,Summer,Northern Europe,Sweden,9.28,54.19,69.7,380.31,85.75
2005-09-01,2005,9,3,Autumn,Northern Europe,Sweden,6.68,64.71,71.77,379.33,81.82
2005-10-01,2005,10,4,Autumn,Northern Europe,Sweden,5.29,42.17,72.78,379.85,83.97
2005-11-01,2005,11,4,Autumn,Northern Europe,Sweden,4.62,47.67,78.75,379.89,88.22
2005-12-01,2005,12,4,Winter,Northern Europe,Sweden,3.63,22.54,73.33,379.46,83.98
2006-01-01,2006,1,1,Winter,Northern Europe,Sweden,1.77,38.04,66.5,381.14,88.07
2006-02-01,2006,2,1,Winter,Northern Europe,Sweden,1.97,38.3,68.51,380.7,84.56
2006-03-01,2006,3,1,Spring,Northern Europe,Sweden,3.86,61.09,66.04,381.09,88.8
2006-04-01,2006,4,2,Spring,Northern Europe,Sweden,4.48,61.22,69.81,381.38,84.61
2006-05-01,2006,5,2,Spring,Northern Europe,Sweden,7.63,68.1,71.39,381.5,86.09
2006-06-01,2006,6,2,Summer,Northern Europe,Sweden,7.8,50.64,70.96,380.54,86.64
2006-07-01,2006,7,3,Summer,Northern Europe,Sweden,9.43,65.4,79.15,381.48,83.46
2006-08-01,2006,8,3,Summer,Northern Europe,Sweden,8.26,65.74,73.95,381.09,82.64
2006-09-01,2006,9,3,Autumn,Northern Europe,Sweden,6.62,59.96,62.25,380.16,87.35
2006-10-01,2006,10,4,Autumn,Northern Europe,Sweden,4.69,56.0,79.88,380.69,80.26
2006-11-01,2006,11,4,Autumn,Northern Europe,Sweden,2.96,38.73,71.87,381.32,86.25
2006-12-01,2006,12,4,Winter,Northern Europe,Sweden,2.21,58.54,75.35,381.03,87.17
2007-01-01,2007,1,1,Winter,Northern Europe,Sweden,0.93,58.67,72.11,382.22,85.65
2007-02-01,2007,2,1,Winter,Northern Europe,Sweden,3.14,32.64,74.05,383.05,86.97
2007-03-01,2007,3,1,Spring,Northern Europe,Sweden,2.98,44.18,64.95,382.5,83.57
2007-04-01,2007,4,2,Spring,Northern Europe,Sweden,5.35,28.69,72.42,383.15,90.48
2007-05-01,2007,5,2,Spring,Northern Europe,Sweden,6.38,38.94,76.26,382.98,85.05
2007-06-01,2007,6,2,Summer,Northern Europe,Sweden,8.05,53.56,62.83,382.91,90.14
2007-07-01,2007,7,3,Summer,Northern Europe,Sweden,8.67,36.76,79.06,382.79,89.02
2007-08-01,2007,8,3,Summer,Northern Europe,Sweden,7.59,38.07,74.07,383.11,83.51
2007-09-01,2007,9,3,Autumn,Northern Europe,Sweden,6.96,32.1,68.49,382.6,88.36
2007-10-01,2007,10,4,Autumn,Northern Europe,Sweden,3.53,66.97,71.15,383.22,88.99
2007-11-01,2007,11,4,Autumn,Northern Europe,Sweden,3.83,73.46,68.09,382.75,83.92
2007-12-01,2007,12,4,Winter,Northern Europe,Sweden,2.12,54.25,77.64,382.55,83.28
2008-01-01,2008,1,1,Winter,Northern Europe,Sweden,2.17,34.01,69.11,384.57,89.99
2008-02-01,2008,2,1,Winter,Northern Europe,Sweden,3.01,38.15,77.04,384.31,87.68
2008-03-01,2008,3,1,Spring,Northern Europe,Sweden,2.83,18.04,64.18,384.39,85.81
2008-04-01,2008,4,2,Spring,Northern Europe,Sweden,4.18,39.59,73.4,384.47,88.44
2008-05-01,2008,5,2,Spring,Northern Europe,Sweden,7.29,40.55,75.17,384.23,88.3
2008-06-01,2008,6,2,Summer,Northern Europe,Sweden,9.22,62.72,71.08,384.17,87.52
2008-07-01,2008,7,3,Summer,Northern Europe,Sweden,7.47,69.15,68.58,384.64,88.65
2008-08-01,2008,8,3,Summer,Northern Europe,Sweden,9.65,61.83,76.56,384.06,84.67
2008-09-01,2008,9,3,Autumn,Northern Europe,Sweden,7.17,27.77,69.66,383.82,86.01
2008-10-01,2008,10,4,Autumn,Northern Europe,Sweden,5.58,56.84,71.19,384.43,86.91
2008-11-01,2008,11,4,Autumn,Northern Europe,Sweden,5.03,51.38,69.05,384.65,92.25
2008-12-01,2008,12,4,Winter,Northern Europe,Sweden,1.64,26.7,65.9,384.03,88.37
2009-01-01,2009,1,1,Winter,Northern Europe,Sweden,0.91,39.58,70.96,386.03,92.0
2009-02-01,2009,2,1,Winter,Northern Europe,Sweden,2.71,65.71,77.47,385.99,87.26
2009-03-01,2009,3,1,Spring,Northern Europe,Sweden,3.17,26.5,72.77,386.03,92.85
2009-04-01,2009,4,2,Spring,Northern Europe,Sweden,5.64,58.65,77.37,385.49,88.61
2009-05-01,2009,5,2,Spring,Northern Europe,Sweden,7.35,38.36,70.78,386.02,89.8
2009-06-01,2009,6,2,Summer,Northern Europe,Sweden,8.46,40.29,74.53,386.07,87.88
2009-07-01,2009,7,3,Summer,Northern Europe,Sweden,8.04,70.93,80.74,385.99,89.08
2009-08-01,2009,8,3,Summer,Northern Europe,Sweden,9.41,61.09,70.95,386.29,87.74
2009-09-01,2009,9,3,Autumn,Northern Europe,Sweden,6.57,57.21,72.57,386.15,93.75
2009-10-01,2009,10,4,Autumn,Northern Europe,Sweden,4.0,50.5,81.51,385.66,88.02
2009-11-01,2009,11,4,Autumn,Northern Europe,Sweden,1.56,48.82,74.9,386.13,87.06
2009-12-01,2009,12,4,Winter,Northern Europe,Sweden,2.24,47.87,72.26,385.46,90.4
2010-01-01,2010,1,1,Winter,Northern Europe,Sweden,1.55,20.67,75.41,387.56,93.59
2010-02-01,2010,2,1,Winter,Northern Europe,Sweden,2.03,50.65,77.11,388.2,94.25
2010-03-01,2010,3,1,Spring,Northern Europe,Sweden,3.99,27.06,71.47,386.93,89.35
2010-04-01,2010,4,2,Spring,Northern Europe,Sweden,6.93,31.7,60.29,387.83,89.79
2010-05-01,2010,5,2,Spring,Northern Europe,Sweden,7.96,32.29,69.87,387.98,87.84
2010-06-01,2010,6,2,Summer,Northern Europe,Sweden,8.36,56.29,68.4,387.6,91.86
2010-07-01,2010,7,3,Summer,Northern Europe,Sweden,9.44,78.95,85.38,387.69,91.48
2010-08-01,2010,8,3,Summer,Northern Europe,Sweden,8.98,51.98,64.06,387.48,95.06
2010-09-01,2010,9,3,Autumn,Northern Europe,Sweden,6.01,39.7,69.09,387.65,98.94
2010-10-01,2010,10,4,Autumn,Northern Europe,Sweden,4.58,51.19,72.03,387.38,91.67
2010-11-01,2010,11,4,Autumn,Northern Europe,Sweden,2.91,83.16,75.75,387.32,95.36
2010-12-01,2010,12,4,Winter,Northern Europe,Sweden,2.46,45.75,71.09,387.4,88.15
2011-01-01,2011,1,1,Winter,Northern Europe,Sweden,0.93,49.84,71.04,389.45,90.79
2011-02-01,2011,2,1,Winter,Northern Europe,Sweden,1.64,52.63,70.52,389.44,93.56
2011-03-01,2011,3,1,Spring,Northern Europe,Sweden,5.13,54.86,74.05,389.42,92.64
2011-04-01,2011,4,2,Spring,Northern Europe,Sweden,4.25,49.71,81.71,388.18,94.86
2011-05-01,2011,5,2,Spring,Northern Europe,Sweden,6.26,47.2,72.4,389.4,94.09
2011-06-01,2011,6,2,Summer,Northern Europe,Sweden,9.54,67.72,71.02,389.54,92.52
2011-07-01,2011,7,3,Summer,Northern Europe,Sweden,8.7,39.28,78.56,388.98,86.19
2011-08-01,2011,8,3,Summer,Northern Europe,Sweden,9.08,49.34,70.51,389.01,92.45
2011-09-01,2011,9,3,Autumn,Northern Europe,Sweden,9.18,74.2,75.5,389.2,96.84
2011-10-01,2011,10,4,Autumn,Northern Europe,Sweden,5.39,60.65,74.79,389.15,96.28
2011-11-01,2011,11,4,Autumn,Northern Europe,Sweden,2.97,48.26,67.1,388.75,85.87
